,iso_country,coords,name,type,municipality,coords_lon,coords_lat,latlong,display_str
56168,AU,"141.13299560546875, -27.558300018310547",Nappa Merrie Airport,small_airport,,141.13299560546875,-27.558300018310547,"[-27.558300018310547, 141.13299560546875]",Nappa Merrie Airport |  | small_airport
56169,AU,"146.511993408, -34.7022018433",Narrandera Airport,medium_airport,NARRANDERA,146.511993408,-34.7022018433,"[-34.7022018433, 146.511993408]",Narrandera Airport | NARRANDERA | medium_airport
56170,AU,"115.73300170898438, -34.03329849243164",Nannup Airport,small_airport,,115.73300170898438,-34.03329849243164,"[-34.03329849243164, 115.73300170898438]",Nannup Airport |  | small_airport
56171,AU,"149.82699585, -30.3192005157",Narrabri Airport,medium_airport,NARRABRI,149.82699585,-30.3192005157,"[-30.3192005157, 149.82699585]",Narrabri Airport | NARRABRI | medium_airport
56172,AU,"142.58299255371094, -27.799999237060547",Noccundra Airport,small_airport,,142.58299255371094,-27.799999237060547,"[-27.799999237060547, 142.58299255371094]",Noccundra Airport |  | small_airport
56173,AU,"134.83299255371094, -25.66670036315918",New Crown Airport,small_airport,,134.83299255371094,-25.66670036315918,"[-25.66670036315918, 134.83299255371094]",New Crown Airport |  | small_airport
56174,AU,"119, -33.11669921875",Newdegate Airport,small_airport,,119.0,-33.11669921875,"[-33.11669921875, 119.0]",Newdegate Airport |  | small_airport
56175,AU,"132.22300720214844, -31.780000686645508",Nundroo Airport,small_airport,,132.22300720214844,-31.780000686645508,"[-31.780000686645508, 132.22300720214844]",Nundroo Airport |  | small_airport
56176,AU,"146.14999389648438, -21.08329963684082",Natal Downs Airport,small_airport,,146.14999389648438,-21.08329963684082,"[-21.08329963684082, 146.14999389648438]",Natal Downs Airport |  | small_airport
56177,AU,"129.2830047607422, -17.299999237060547",Nelson Springs Airport,small_airport,,129.2830047607422,-17.299999237060547,"[-17.299999237060547, 129.2830047607422]",Nelson Springs Airport |  | small_airport
56178,AU,"146.853778, 19.161889",Nelly Bay Heliport,heliport,"NELLY_BAY,_MAGNETIC_ISLAND",146.853778,19.161889,"[19.161889, 146.853778]","Nelly Bay Heliport | NELLY_BAY,_MAGNETIC_ISLAND | heliport"
56179,AU,"145.125, -36.73830032348633",Nagambie Airport,small_airport,,145.125,-36.73830032348633,"[-36.73830032348633, 145.125]",Nagambie Airport |  | small_airport
56180,AU,"134.7469940185547, -14.722800254821777",Ngukurr Airport,medium_airport,,134.7469940185547,-14.722800254821777,"[-14.722800254821777, 134.7469940185547]",Ngukurr Airport |  | medium_airport
56181,AU,"145.31700134277344, -38.53329849243164",Newhaven Airport,small_airport,,145.31700134277344,-38.53329849243164,"[-38.53329849243164, 145.31700134277344]",Newhaven Airport |  | small_airport
56182,AU,"141.64100646972656, -36.30970001220703",Nhill Airport,small_airport,,141.64100646972656,-36.30970001220703,"[-36.30970001220703, 141.64100646972656]",Nhill Airport |  | small_airport
56183,AU,"114.68299865722656, -28.350000381469727",Northampton Airport,small_airport,,114.68299865722656,-28.350000381469727,"[-28.350000381469727, 114.68299865722656]",Northampton Airport |  | small_airport
56184,AU,"153, -30.649999618530273",Nambucca Heads Airport,small_airport,NAMBUCCA_HEADS,153.0,-30.649999618530273,"[-30.649999618530273, 153.0]",Nambucca Heads Airport | NAMBUCCA_HEADS | small_airport
56185,AU,"131.14500427246094, -22.728300094604492",New Haven Airport,small_airport,,131.14500427246094,-22.728300094604492,"[-22.728300094604492, 131.14500427246094]",New Haven Airport |  | small_airport
56186,AU,"128.89999389648438, -18.049999237060547",Nicholson Airport,small_airport,,128.89999389648438,-18.049999237060547,"[-18.049999237060547, 128.89999389648438]",Nicholson Airport |  | small_airport
56187,AU,"136.49400329589844, -32.52190017700195",Nonning Airport,small_airport,,136.49400329589844,-32.52190017700195,"[-32.52190017700195, 136.49400329589844]",Nonning Airport |  | small_airport
56188,AU,"139.33299255371094, -35.70000076293945",Meningie Airport,small_airport,,139.33299255371094,-35.70000076293945,"[-35.70000076293945, 139.33299255371094]",Meningie Airport |  | small_airport
56189,AU,"124.851997375, -18.4946994781",Noonkanbah Airport,small_airport,,124.851997375,-18.4946994781,"[-18.4946994781, 124.851997375]",Noonkanbah Airport |  | small_airport
56190,AU,"145.773, -19.2",New Moon Airport,small_airport,BASALT,145.773,-19.2,"[-19.2, 145.773]",New Moon Airport | BASALT | small_airport
56191,AU,"115.5, -22.533300399780273",Nantarra Airport,small_airport,,115.5,-22.533300399780273,"[-22.533300399780273, 115.5]",Nantarra Airport |  | small_airport
56192,AU,"142.71200561523438, -27.716699600219727",Nockatunga Airport,small_airport,,142.71200561523438,-27.716699600219727,"[-27.716699600219727, 142.71200561523438]",Nockatunga Airport |  | small_airport
56193,AU,"138.33299255371094, -19.33329963684082",Norfolk Airport,small_airport,,138.33299255371094,-19.33329963684082,"[-19.33329963684082, 138.33299255371094]",Norfolk Airport |  | small_airport
56194,AU,"123.66699981689453, -32.28329849243164",Noondoonia Homestead Airport,small_airport,,123.66699981689453,-32.28329849243164,"[-32.28329849243164, 123.66699981689453]",Noondoonia Homestead Airport |  | small_airport
56195,AU,"143.58299255371094, -28.049999237060547",Nooyeah Downs Airport,small_airport,,143.58299255371094,-28.049999237060547,"[-28.049999237060547, 143.58299255371094]",Nooyeah Downs Airport |  | small_airport
56196,AU,"144.33299255371094, -34.25",Norwood Airport,small_airport,,144.33299255371094,-34.25,"[-34.25, 144.33299255371094]",Norwood Airport |  | small_airport
56197,AU,"123.192246, -31.845857",Nova Airport,small_airport,,123.192246,-31.845857,"[-31.845857, 123.192246]",Nova Airport |  | small_airport
56198,AU,"135.89999389648438, -28.483299255371094",Nilpinna Airport,small_airport,,135.89999389648438,-28.483299255371094,"[-28.483299255371094, 135.89999389648438]",Nilpinna Airport |  | small_airport
56199,AU,"132.7632, -22.5312",Napperby Airport,small_airport,NAPPERBY,132.7632,-22.5312,"[-22.5312, 132.7632]",Napperby Airport | NAPPERBY | small_airport
56200,AU,"124.8499984741211, -17.316699981689453",Napier Downs Airport,small_airport,,124.8499984741211,-17.316699981689453,"[-17.316699981689453, 124.8499984741211]",Napier Downs Airport |  | small_airport
56201,AU,"138.947998046875, -30.603300094604492",Nepabunna Airport,small_airport,,138.947998046875,-30.603300094604492,"[-30.603300094604492, 138.947998046875]",Nepabunna Airport |  | small_airport
56202,AU,"118.41699981689453, -32.11669921875",Narembeen Airport,small_airport,,118.41699981689453,-32.11669921875,"[-32.11669921875, 118.41699981689453]",Narembeen Airport |  | small_airport
56203,AU,"140.72500610351562, -36.98529815673828",Naracoorte Airport,small_airport,,140.72500610351562,-36.98529815673828,"[-36.98529815673828, 140.72500610351562]",Naracoorte Airport |  | small_airport
56204,AU,"117.08000183105, -32.930000305176",Narrogin Airport,small_airport,NARROGIN,117.08000183105,-32.930000305176,"[-32.930000305176, 117.08000183105]",Narrogin Airport | NARROGIN | small_airport
56205,AU,"151.72803, -32.87909",Newcastle Regional Heliport,heliport,NEWCASTLE,151.72803,-32.87909,"[-32.87909, 151.72803]",Newcastle Regional Heliport | NEWCASTLE | heliport
56206,AU,"141.91700744628906, -28.549999237060547",Naryilco Airport,small_airport,,141.91700744628906,-28.549999237060547,"[-28.549999237060547, 141.91700744628906]",Naryilco Airport |  | small_airport
56207,AU,"148.22500610351562, -32.214698791503906",Narromine Airport,medium_airport,,148.22500610351562,-32.214698791503906,"[-32.214698791503906, 148.22500610351562]",Narromine Airport |  | medium_airport
56208,AU,"150.858915, -25.681273",Narayen,small_airport,NARAYEN,150.858915,-25.681273,"[-25.681273, 150.858915]",Narayen | NARAYEN | small_airport
56209,AU,"130.56500244140625, -22.645299911499023",Nyrripi Airport,small_airport,,130.56500244140625,-22.645299911499023,"[-22.645299911499023, 130.56500244140625]",Nyrripi Airport |  | small_airport
56210,AU,"120.208000183, -33.7971992493",Ravensthorpe Airport,small_airport,,120.208000183,-33.7971992493,"[-33.7971992493, 120.208000183]",Ravensthorpe Airport |  | small_airport
56211,AU,"153.06300354003906, -26.42329978942871",Noosa Airport,small_airport,,153.06300354003906,-26.42329978942871,"[-26.42329978942871, 153.06300354003906]",Noosa Airport |  | small_airport
56212,AU,"121.75499725341797, -32.209999084472656",Norseman Airport,small_airport,,121.75499725341797,-32.209999084472656,"[-32.209999084472656, 121.75499725341797]",Norseman Airport |  | small_airport
56214,AU,"116.68299865722656, -31.6299991607666",Northam Airport,small_airport,,116.68299865722656,-31.6299991607666,"[-31.6299991607666, 116.68299865722656]",Northam Airport |  | small_airport
56215,AU,"141.069664, -17.68409",Normanton Airport,medium_airport,NORMANTON,141.069664,-17.68409,"[-17.68409, 141.069664]",Normanton Airport | NORMANTON | medium_airport
56216,AU,"130.90199279785156, -31.441699981689453",Nullabor Motel Airport,small_airport,,130.90199279785156,-31.441699981689453,"[-31.441699981689453, 130.90199279785156]",Nullabor Motel Airport |  | small_airport
56217,AU,"117.37623, -22.39186",Nammuldi Mine Airstrip,small_airport,NAMMULDI_MINE,117.37623,-22.39186,"[-22.39186, 117.37623]",Nammuldi Mine Airstrip | NAMMULDI_MINE | small_airport
56218,AU,"135.39999389648438, -23.983299255371094",Numery Airport,small_airport,,135.39999389648438,-23.983299255371094,"[-23.983299255371094, 135.39999389648438]",Numery Airport |  | small_airport
56219,AU,"137.93299865722656, -17.966699600219727",Nudjaburra Airport,small_airport,,137.93299865722656,-17.966699600219727,"[-17.966699600219727, 137.93299865722656]",Nudjaburra Airport |  | small_airport
56220,AU,"120.197998046875, -21.913299560546875",Nullagine Airport,small_airport,,120.197998046875,-21.913299560546875,"[-21.913299560546875, 120.197998046875]",Nullagine Airport |  | small_airport
56221,AU,"135.7169952392578, -14.271699905395508",Numbulwar Airport,small_airport,,135.7169952392578,-14.271699905395508,"[-14.271699905395508, 135.7169952392578]",Numbulwar Airport |  | small_airport
56222,AU,"134.1459, -15.8074",Nutwood Downs Airport,small_airport,NUTWOOD_DOWNS,134.1459,-15.8074,"[-15.8074, 134.1459]",Nutwood Downs Airport | NUTWOOD_DOWNS | small_airport
56223,AU,"143.10000610351562, -36.91669845581055",Navarre Airport,small_airport,,143.10000610351562,-36.91669845581055,"[-36.91669845581055, 143.10000610351562]",Navarre Airport |  | small_airport
56224,AU,"143.6999969482422, -35.78329849243164",Normanville Airport,small_airport,,143.6999969482422,-35.78329849243164,"[-35.78329849243164, 143.6999969482422]",Normanville Airport |  | small_airport
56225,AU,"143.6999969482422, -24.850000381469727",Navarra Airport,small_airport,,143.6999969482422,-24.850000381469727,"[-24.850000381469727, 143.6999969482422]",Navarra Airport |  | small_airport
56226,AU,"135.3090057373047, -30.846099853515625",North Well Airport,small_airport,,135.3090057373047,-30.846099853515625,"[-30.846099853515625, 135.3090057373047]",North Well Airport |  | small_airport
56227,AU,"119.803001404, -23.417800903299998",Newman Airport,medium_airport,NEWMAN,119.803001404,-23.417800903299998,"[-23.417800903299998, 119.803001404]",Newman Airport | NEWMAN | medium_airport
56228,AU,"132.63299560546875, -23.233299255371094",Narwietooma Airport,small_airport,,132.63299560546875,-23.233299255371094,"[-23.233299255371094, 132.63299560546875]",Narwietooma Airport |  | small_airport
56229,AU,"115.03299713134766, -23.033300399780273",Nyang Airport,small_airport,,115.03299713134766,-23.033300399780273,"[-23.033300399780273, 115.03299713134766]",Nyang Airport |  | small_airport
56230,AU,"146.31700134277344, -32.04999923706055",Nymagee Airport,small_airport,,146.31700134277344,-32.04999923706055,"[-32.04999923706055, 146.31700134277344]",Nymagee Airport |  | small_airport
56231,AU,"147.2030029296875, -31.55109977722168",Nyngan Airport,small_airport,,147.2030029296875,-31.55109977722168,"[-31.55109977722168, 147.2030029296875]",Nyngan Airport |  | small_airport
56232,AU,"130.23300170898438, -26.200000762939453",Nypari Airport,small_airport,,130.23300170898438,-26.200000762939453,"[-26.200000762939453, 130.23300170898438]",Nypari Airport |  | small_airport
56233,AU,"135.41700744628906, -25.38330078125",Old Andado Airport,small_airport,,135.41700744628906,-25.38330078125,"[-25.38330078125, 135.41700744628906]",Old Andado Airport |  | small_airport
56234,AU,"123.05000305175781, -16.433300018310547",One Arm Point Airport,small_airport,,123.05000305175781,-16.433300018310547,"[-16.433300018310547, 123.05000305175781]",One Arm Point Airport |  | small_airport
56235,AU,"150.5590057373047, -34.083900451660156",The Oaks Airport,small_airport,,150.5590057373047,-34.083900451660156,"[-34.083900451660156, 150.5590057373047]",The Oaks Airport |  | small_airport
56236,AU,"148.4949951171875, -23.059999465942383",Oaky Creek Airport,small_airport,,148.4949951171875,-23.059999465942383,"[-23.059999465942383, 148.4949951171875]",Oaky Creek Airport |  | small_airport
56237,AU,"149.856, -33.7007",Oberon Heliport,heliport,OBERON,149.856,-33.7007,"[-33.7007, 149.856]",Oberon Heliport | OBERON | heliport
56238,AU,"152.59100341796875, -31.965299606323242",Old Bar Heritage Airport,small_airport,,152.59100341796875,-31.965299606323242,"[-31.965299606323242, 152.59100341796875]",Old Bar Heritage Airport |  | small_airport
56239,AU,"131.822998046875, -30.45669937133789",Ooldea Airport,small_airport,,131.822998046875,-30.45669937133789,"[-30.45669937133789, 131.822998046875]",Ooldea Airport |  | small_airport
56240,AU,"142.63299560546875, -25.350000381469727",Ourdel Airport,small_airport,,142.63299560546875,-25.350000381469727,"[-25.350000381469727, 142.63299560546875]",Ourdel Airport |  | small_airport
56241,AU,"133.00599670410156, -12.324999809265137",Oenpelli Airport,small_airport,,133.00599670410156,-12.324999809265137,"[-12.324999809265137, 133.00599670410156]",Oenpelli Airport |  | small_airport
56243,AU,"144.14999389648438, -22.066699981689453",Orielton Airport,small_airport,,144.14999389648438,-22.066699981689453,"[-22.066699981689453, 144.14999389648438]",Orielton Airport |  | small_airport
56244,AU,"145.98300170898438, -22.266700744628906",Oakvale Airport,small_airport,,145.98300170898438,-22.266700744628906,"[-22.266700744628906, 145.98300170898438]",Oakvale Airport |  | small_airport
56245,AU,"130.86700439453125, -29.516700744628906",Oak Valley Airport,small_airport,,130.86700439453125,-29.516700744628906,"[-29.516700744628906, 130.86700439453125]",Oak Valley Airport |  | small_airport
56246,AU,"143.679993, -38.286701",Colac Airport,small_airport,COLAC,143.679993,-38.286701,"[-38.286701, 143.679993]",Colac Airport | COLAC | small_airport
56247,AU,"136.876998901, -30.485000610399997",Olympic Dam Airport,small_airport,OLYMPIC_DAM,136.876998901,-30.485000610399997,"[-30.485000610399997, 136.876998901]",Olympic Dam Airport | OLYMPIC_DAM | small_airport
56248,AU,"115.1129989624, -21.668300628662",Onslow Airport,small_airport,,115.1129989624,-21.668300628662,"[-21.668300628662, 115.1129989624]",Onslow Airport |  | small_airport
56249,AU,"147.71099853515625, -31.0132999420166",Oxley Station Airport,small_airport,,147.71099853515625,-31.0132999420166,"[-31.0132999420166, 147.71099853515625]",Oxley Station Airport |  | small_airport
56250,AU,"141.1999969482422, -28.766700744628906",Omicron Station Airport,small_airport,,141.1999969482422,-28.766700744628906,"[-28.766700744628906, 141.1999969482422]",Omicron Station Airport |  | small_airport
56251,AU,"147.59300231933594, -37.09669876098633",Omeo Airport,small_airport,,147.59300231933594,-37.09669876098633,"[-37.09669876098633, 147.59300231933594]",Omeo Airport |  | small_airport
